sampleCode,Occurrence
11SUR1QQSS14,0.0019555534965966263
18DCM1GGMM14,0.0026707162969484854
18DCM1MMQQ14,0.002851891385700159
18DCM1QQSS14,0.0018243337293327407
18SUR1MMQQ14,0.0017967183131556163
18SUR1QQSS14,0.0018215453976650547
25DCM1GGMM14,0.0023011081422750265
25DCM1MMQQ14,0.0018589763090555349
25DCM1SSUU14,0.002663018573352987
25SUR1GGMM14,0.0020410143947595613
25SUR1MMQQ14,0.0016299580968463887
4SUR1MMQQ14,0.001825961026900648
4SUR1SSUU14,0.0016041929602362438
64DCM1MMQQ14,0.0021702442055963524
52DCM0GGMM14,0.0024687264698019396
52DCM1SSUU14,0.002077718815040353
52SUR1GGMM15,0.0020217633891194626
52SUR1MMQQ14,0.002217587670679502
38SUR1GGMM14,0.0014318243381417073
85DCM1GGMM14,0.001287605599694868
85DCM1MMQQ14,0.0015152490636564581
26SUR1GGQQ14,0.002747810989802464
128DCM1MMQQ14,0.001904234204024702
128DCM1QQSS14,0.002035967255904171
128DCM1SSUU14,0.0025517070199347906
128SUR1MMQQ14,0.0021172705187015558
128SUR1QQSS14,0.00261595557653106
128SUR1SSUU14,0.002605319377838415
131DCM1MMQQ14,0.0023391958927990015
131DCM1SSUU14,0.0027418282443972047
131DCM1GGZZ14,0.001946038173390297
131SUR1QQSS14,0.001814602850433253
131SUR1GGMM14,0.0018270821724936657
131SUR1GGZZ14,0.002022943509326974
135DCM1GGMM14,0.00228336321168463
135DCM1GGZZ14,0.0021570559186340895
135MES1GGKK14,0.002745436157982843
135SUR1QQSS14,0.003833161558791482
135SUR1GGZZ14,0.002073787468643377
135MES1KKZZ14,0.0022244851778604126
93SUR1GGZZ14,0.0031932211981723197
9DCM1MMQQ14,0.0025200710307107226
137DCM1SSUU14,0.00194781759596315
138DCM1SSUU14,0.002573425282541037
138MES1GGKK14,0.0011141139893144846
138SUR1MMQQ14,0.002467265787404354
142DCM1MMQQ14,0.0016265475864006853
142DCM1QQSS14,0.0015929904807967298
142SUR1QQSS14,0.002048714465908066
143SUR1MMQQ14,0.002286251059626985
137SUR1SSUU14,0.002726763998812271
144SUR1QQSS14,0.0026276475648239006
146SUR1MMQQ14,0.0020652098343726813
145SUR1QQSS14,0.001764339887882443
147SUR1MMQQ14,0.0021840669500903928
64SUR4MMQQ14,0.0023768426276307405
65DCM2MMQQ14,0.001658204349493399
72SUR2MMQQ14,0.0023813828416951216
48SUR1GGQQ14,0.0019503664032203352
98DCM1SSUU14,0.0017814334431804045
4SUR1GGMM14,0.002231257781464555
30SUR4QQSS14,0.0020880317288465076
30SUR4SSUU14,0.0016583059357076874
30SUR3MMQQ14,0.0020821749079391774
109SUR1SSUU14,0.001372635121039285
109SUR1GGZZ14,0.0019511173565471592
148SUR1MMQQ14,0.002390684342610831
149SUR1MMQQ14,0.0023063961366422926
149SUR1QQSS14,0.0019409232001383768
149SUR1SSUU14,0.0016922196301983996
150DCM1MMQQ14,0.0023435213990068335
151DCM01SSUU14,0.002104305210743302
150SUR1GGZZ14,0.0019706516765713535
142SUR2GGMM14,0.0019525942356921453
151SUR2MMQQ14,0.002138265926630816
152MXL03GGZZ14,0.0019491797080950582
153MXL1MMQQ14,0.00172571216137644
144SUR1GGMM14,0.0029706106550486965
144SUR2MMQQ14,0.0017810500326347195
149MES1GGKK14,0.0014487564293504422
18SUR1GGMM14,0.0027870234858076654
151DCM01QQSS14,0.0014993478224253635
7DCM2GGMM14,0.0022461766989931445
7DCM2MMQQ14,0.002047190982886887
30DCM5QQSS14,0.0020846843322807618
7SUR2GGMM14,0.0020428072670371227
7SUR3QQSS14,0.0018685033868202621
7DCM6QQSS14,0.0016352300465671172
22DCM01SSUU14,0.0033605775335063975
142DCM2GGMM14,0.0012963414061089836
98SUR1QQSS14,0.0017315203036470529
98SUR1SSUU14,0.0015616650050197633
109DCM1GGMM14,0.001943811782481186
109DCM1QQSS14,0.0018260731279177145
109DCM01QQSS14,0.001567748724839212
109DCM1GGZZ14,0.002007703817854642
109SUR1GGMM14,0.0018374373825051113
109SUR1MMQQ14,0.0024025459220140878
109SUR1QQSS14,0.001566916604703602
98DCM1QQSS14,0.0016814065510411
143SUR2QQSS14,0.001693983796257363
143SUR2SSUU14,0.0015436254773850686
150DCM2SSUU14,0.0015787779562471663
22SUR1MMQQ14,0.001759554772143095
20SUR1MMQQ14,0.0019081024486004563
20SUR1SSUU14,0.003133795145096219
80DCM1QQSS14,0.0019347395251265234
22SUR1QQSS14,0.002199298508053266
25SUR3SSUU14,0.0029661695697530506
22SUR1GGMM14,0.0019516826201430191
11SUR03GGZZ14,0.0021670047575781367
11SUR2SSUU14,0.0015131017863889687
131DCM2QQSS14,0.0022117517111887738
152SUR2MMQQ14,0.0019084014891109563
85SUR2GGMM14,0.0013214855257015594
46SUR1SSUU14,0.0023283395230901905
98DCM1MMQQ14,0.002285239656875751
76SUR7MMQQ14,0.0022514249797341104
22SUR02SSUU14,0.002542855382824863
22DCM4QQSS14,0.0022079036063043568
26SUR1QQSS14,0.003216503360346681
46SUR1GGMM14,0.002033951345393451
22DCM1GGMM14,0.0020270992213340822
80SUR1GGZZ14,0.0021533059157872554
22DCM2MMQQ14,0.001684857386895169
80SUR1GGMM14,0.0019339404833012973
80DCM1MMQQ14,0.0027207202979710756
81DCM1QQSS14,0.0013167504105709843
81DCM1MMQQ14,0.0018604272515531975
81SUR1GGMM14,0.001965866651720256
81DCM01SSUU14,0.0015423046348320062
80SUR1QQSS14,0.0018400124492286792
80SUR1SSUU14,0.0014718144658892552
80DCM1SSUU14,0.0015289204322114164
110SUR1GGZZ14,0.0018721139558252504
46SUR1MMQQ14,0.0018898040414164984
46SUR1QQSS14,0.0025704413432088204
81SUR1QQSS14,0.0014920149305418782
110SUR1MMQQ14,0.0022195150345104184
110SUR1SSUU14,0.00222556546734694
110DCM1GGMM14,0.0023732995120689703
132DCM1MMQQ14,0.002291225222855182
132DCM1GGMM14,0.001976789324968142
132DCM1GGZZ14,0.0018910113011418547
132SUR1SSUU14,0.0016905308179349394
110DCM1SSUU14,0.0017754589398388805
83SUR1SSUU14,0.0011141145724679756
110SUR1QQSS14,0.0017871907579760154
83SUR1GGMM14,0.0016021270665204396
51SUR3GGMM14,0.0029963572972170173
132SUR1GGMM14,0.0018489791549423308
132DCM1SSUU14,0.001568316227199047
132SUR1GGZZ14,0.002451315723455571
110DCM1GGZZ14,0.002132388088246177
47SUR2GGQQ14,0.002326188659978747
132SUR1QQSS14,0.001626605701517069
136SUR1GGMM14,0.0018744072287779248
136SUR1GGZZ14,0.001982269993157378
136SUR1MMQQ14,0.0022205509022220253
136SUR1QQSS14,0.0015559226360230016
139SUR1GGMM14,0.001679725140336643
139SUR1GGZZ14,0.0017896825049809662
139SUR1MMQQ14,0.0016476933466127112
139SUR1SSUU14,0.0014550110759551243
146SUR2SSUU14,0.0014140107437730243
148SUR2SSUU14,0.0013422631629270874
147SUR1GGMM14,0.0018414087331213966
147SUR1SSUU14,0.0014142419869323847
147SUR1GGZZ14,0.0018916207250795458
147SUR1QQSS14,0.0015841296322491902
110SUR1GGMM14,0.002085454298096845
83SUR4GGZZ14,0.001615889374142292
132SUR1MMQQ14,0.0023643280437165006
47SUR1SSUU14,0.001742950320311446
47DCM04GGZZ14,0.0029511585365553854
51DCM1SSUU14,0.001823945052286103
51SUR1QQSS14,0.002549694514465938
51SUR1SSUU14,0.0016788578534770227
51DCM1GGMM14,0.0034981873694464915
93SUR2GGMM14,0.002232267796277542
136SUR1SSUU14,0.0018342448475670392
39OTH03GGMM14,0.001568516900117979
83SUR1MMQQ14,0.0012921932167071623
51SUR1MMQQ14,0.0025470217345218717
98DCM2GGMM14,0.0011516095821872633
51DCM02QQRR14,0.0024452328570071747
93DCM3MMQQ14,0.0015271898453812118
